premise	hypothesis	entailment	reasoning_type	function_name	g_id	answer	correct
The table is far from the water.	The table is in contact with the water.	contradiction	distance	far_negative	2	contradiction	1
The table is far from the water.	The water is in contact with the table.	contradiction	distance	far_negative	3	contradiction	1
The table is far from the ball.	The table is close to the ball.	contradiction	distance	far_negative	0	contradiction	1
The table is far from the ball.	The ball is close to the table.	contradiction	distance	far_negative	1	contradiction	1
The table is far from the ball.	The table is in the vicinity of the ball.	contradiction	distance	far_negative	0	contradiction	1
The table is far from the ball.	The ball is in the vicinity of the table.	contradiction	distance	far_negative	1	contradiction	1
The table is far from the ball.	The table is near the ball.	contradiction	distance	far_negative	0	contradiction	1
The table is far from the ball.	The ball is near the table.	contradiction	distance	far_negative	1	contradiction	1
The table is far from the ball.	The table is touching the ball.	contradiction	distance	far_negative	2	contradiction	1
The table is far from the ball.	The ball is touching the table.	contradiction	distance	far_negative	3	contradiction	1
The table is far from the ball.	The table is in contact with the ball.	contradiction	distance	far_negative	2	contradiction	1
The table is far from the ball.	The ball is in contact with the table.	contradiction	distance	far_negative	3	contradiction	1
The chair is far from the cup.	The cup is far from the chair.	entailment	distance	far_positive	0	neutral	0
The chair is far from the cup.	The chair is not close to the cup.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the cup.	The cup is not close to the chair.	entailment	distance	far_positive	2	neutral	0
The chair is far from the cup.	The chair is not in the vicinity of the cup.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the cup.	The cup is not in the vicinity of the chair.	entailment	distance	far_positive	2	contradiction	0
The chair is far from the cup.	The chair is not near the cup.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the cup.	The cup is not near the chair.	entailment	distance	far_positive	2	contradiction	0
The chair is far from the water.	The water is far from the chair.	entailment	distance	far_positive	0	neutral	0
The chair is far from the water.	The chair is not close to the water.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the water.	The water is not close to the chair.	entailment	distance	far_positive	2	neutral	0
The chair is far from the water.	The chair is not in the vicinity of the water.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the water.	The water is not in the vicinity of the chair.	entailment	distance	far_positive	2	contradiction	0
The chair is far from the water.	The chair is not near the water.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the water.	The water is not near the chair.	entailment	distance	far_positive	2	neutral	0
The chair is far from the ball.	The ball is far from the chair.	entailment	distance	far_positive	0	neutral	0
The chair is far from the ball.	The chair is not close to the ball.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the ball.	The ball is not close to the chair.	entailment	distance	far_positive	2	neutral	0
The chair is far from the ball.	The chair is not in the vicinity of the ball.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the ball.	The ball is not in the vicinity of the chair.	entailment	distance	far_positive	2	contradiction	0
The chair is far from the ball.	The chair is not near the ball.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the ball.	The ball is not near the chair.	entailment	distance	far_positive	2	neutral	0
The chair is far from the table.	The table is far from the chair.	entailment	distance	far_positive	0	neutral	0
The chair is far from the table.	The chair is not close to the table.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the table.	The table is not close to the chair.	entailment	distance	far_positive	2	contradiction	0
The chair is far from the table.	The chair is not in the vicinity of the table.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the table.	The table is not in the vicinity of the chair.	entailment	distance	far_positive	2	contradiction	0
The chair is far from the table.	The chair is not near the table.	entailment	distance	far_positive	1	contradiction	0
The chair is far from the table.	The table is not near the chair.	entailment	distance	far_positive	2	contradiction	0
The cup is far from the chair.	The chair is far from the cup.	entailment	distance	far_positive	0	contradiction	0
The cup is far from the chair.	The cup is not close to the chair.	entailment	distance	far_positive	1	contradiction	0
The cup is far from the chair.	The chair is not close to the cup.	entailment	distance	far_positive	2	neutral	0
The cup is far from the chair.	The cup is not in the vicinity of the chair.	entailment	distance	far_positive	1	contradiction	0
The cup is far from the chair.	The chair is not in the vicinity of the cup.	entailment	distance	far_positive	2	contradiction	0
The cup is far from the chair.	The cup is not near the chair.	entailment	distance	far_positive	1	contradiction	0
The cup is far from the chair.	The chair is not near the cup.	entailment	distance	far_positive	2	contradiction	0
The cup is far from the water.	The water is far from the cup.	entailment	distance	far_positive	0	neutral	0
The cup is far from the water.	The cup is not close to the water.	entailment	distance	far_positive	1	contradiction	0
The cup is far from the water.	The water is not close to the cup.	entailment	distance	far_positive	2	contradiction	0
The cup is far from the water.	The cup is not in the vicinity of the water.	entailment	distance	far_positive	1	contradiction	0
The cup is far from the water.	The water is not in the vicinity of the cup.	entailment	distance	far_positive	2	contradiction	0
The cup is far from the water.	The cup is not near the water.	entailment	distance	far_positive	1	contradiction	0
The cup is far from the water.	The water is not near the cup.	entailment	distance	far_positive	2	contradiction	0
The cup is far from the ball.	The ball is far from the cup.	entailment	distance	far_positive	0	contradiction	0
The cup is far from the ball.	The cup is not close to the ball.	entailment	distance	far_positive	1	contradiction	0
